x, y, xerr, yerr
25.56502206, 0.02069725473, 0.1292350159, 0.0005692506126
49.56214704, 0.01198354759, 0.2494270852, 0.0003428759001
97.77755249, 0.00716472069, 0.490983462 , 0.0001712707856
146.0486229, 0.00549677833, 0.7330823706, 0.0001262591291
194.0353506, 0.00507171369, 0.9738957467, 0.000119356931 
238.0844074, 0.00481856526, 1.196122754 , 0.0002443047396
