1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.232145	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.073294	0.322564	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.288348	0.155644	0.138369	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.124958	0.443832	0.083254	0.316079	1.000000	0.000000	0.000000	0.000000	0.000000	
0.035915	0.110989	0.832046	0.040763	0.062741	1.000000	0.000000	0.000000	0.000000	
0.114521	0.115159	0.073215	0.310741	0.456534	0.059170	1.000000	0.000000	0.000000	
0.027829	0.052248	0.034564	0.103208	0.391443	0.025649	0.389095	1.000000	0.000000	
0.029342	0.077666	0.225946	0.045961	0.166451	0.240157	0.145861	0.179556	1.000000	
