1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.075585	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.291964	0.039083	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.354503	0.025805	0.211774	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.046258	-0.023869	0.016739	0.051549	1.000000	0.000000	0.000000	0.000000	0.000000	
0.446428	0.008588	0.489092	0.239751	0.041398	1.000000	0.000000	0.000000	0.000000	
0.260868	0.054733	0.162259	0.301440	0.023356	0.208629	1.000000	0.000000	0.000000	
0.006162	-0.047609	0.024381	0.015824	-0.015931	0.093145	-0.063483	1.000000	0.000000	
0.123291	-0.009119	0.107832	0.097868	0.007015	0.177583	0.091346	-0.000456	1.000000	
